trk_rec_type,trk_crsh_id,trk_unit_num,trk_carr_city,trk_carr_st,trk_carr_zip,trk_carr_name_src_cd,trk_intr_inta_ind,trk_gvwr,trk_cdl_grp_cd,trk_cdl_exmp_cd,trk_med_card_ind,trk_trk_type_cd,trk_frst_unit_axle,trk_scnd_unit_axle,trk_crgo_body_type_cd,trk_hzrd_matl_plrd_ind,trk_hzrd_matl_spll_ind,trk_cdl_rstr_28_ind,trk_cdl_rstr_29_ind,trk_cdl_rstr_30_ind,trk_cdl_rstr_35_ind,trk_cdl_rstr_36_ind,trk_trk_updt_date,trk_crnt_x_cord,trk_crnt_y_cord,trk_cnty_cd ,trk_date_val,trk_milt_time
7,8597240,3,GRAND RAPIDS,MI,49503,1,2,26001,2,,,13,B2,,8,0,0,0,0,0,0,0,01-APR-13,-85.5970854029028,42.9053234852381,41,20130305,1315
7,8597792,1,GRAND RAPIDS,MI,49509-0946,1,1,54000,1,,1,1,3,2,1,0,0,0,0,0,0,0,02-APR-13,-84.9231990080725,45.3870305749828,24,20130319,1118
7,8598321,1,GRAND RAPIDS,MI,49503,1,1,17963,2,,1,13,B2,,8,0,0,0,0,0,0,0,03-APR-13,-85.7228441510089,42.9139079498612,41,20130327,836
7,8598453,2,GRAND RAPIDS,MI,49512,1,1,42000,1,,1,10,T2,,4,0,0,0,0,0,0,0,28-MAR-13,-85.8450252592054,43.0434128261611,70,20130318,15
7,8600430,1,GRAND RAPIDS,MI,49503,1,1,50000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,01-APR-13,-85.0276724821668,42.2974094383535,13,20130328,2350
7,8600646,1,GRAND RAPIDS,MI,49534,1,1,100000,3,,0,1,T2,S1,3,0,0,0,0,0,0,0,01-APR-13,-85.7310118037269,42.8526193064713,41,20130321,1530
7,8600702,2,GRAND RAPIDS,MI,49534,1,1,10000,2,,0,10,B2,,1,0,0,0,0,0,0,0,01-APR-13,-85.6839411077948,43.0114000480308,41,20130326,1545
7,8601261,2,GRAND RAPIDS,MI,49512,1,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,18-APR-13,-84.8076421117989,44.3358335525525,72,20130220,834
7,8602011,2,GRAND RAPIDS,MI,49504,2,1,61794,1,,1,10,4,,8,0,0,0,0,0,0,0,08-APR-13,-85.6760797146106,43.004341307145,41,20130319,1220
7,8602043,1,GRAND RAPIDS,MI,49507,1,1,5000,2,,0,16,B1,,8,0,0,0,0,0,0,0,08-APR-13,-85.6716520508846,42.9561670399891,41,20130328,1412
7,8602783,2,GRAND RAPIDS,MI,49548,1,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,08-APR-13,-86.3807353563832,42.1259697290304,11,20130219,914
7,8603088,2,GRAND RAPIDS,MI,49504,1,1,40000,3,,1,18,2,,4,0,0,0,0,0,0,0,03-APR-13,-85.3527683875681,43.1748159245944,41,20130220,734
7,8604004,2,GRAND RAPIDS,MI,49512,4,1,16000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,04-APR-13,-85.5805559373061,42.2923352713365,39,20130402,1000
7,8604016,2,GRAND RAPIDS,MI,49528,3,1,80000,1,,1,1,T2,S1,3,0,0,0,0,0,0,0,16-APR-13,-85.5913107207501,42.2370738402531,39,20130305,2125
7,8604020,2,GRAND RAPIDS,MI,49503,1,1,39600,2,,1,13,B2,,8,0,0,0,0,0,0,0,04-APR-13,-85.6637126967609,42.8494544934469,41,20130403,945
7,8604037,2,GRAND RAPIDS,MI,49503,4,1,26000,1,,1,10,T2,,8,0,0,0,0,0,0,0,04-APR-13,-85.6685340845315,42.9822449381591,41,20130403,1411
7,8604170,2,GRAND RAPIDS,MI,48503,1,1,39600,1,,1,13,B2,,8,0,0,0,0,0,0,0,10-APR-13,-85.9059151831812,42.9634597733707,70,20130402,811
7,8604454,1,GRAND RAPIDS,MI,49504,4,1,90000,1,,1,1,3,2,1,0,0,0,0,0,0,0,05-APR-13,-83.8403560768167,42.2886261144615,81,20130313,820
7,8606476,2,GRAND RAPIDS,MI,49508,1,1,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,08-APR-13,-83.8895807008174,43.41469517173,73,20130402,45
7,8607022,2,GRAND RAPIDS,MI,49512,3,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,16-APR-13,-84.6181231051311,41.895127625517,30,20130408,917
7,8608989,1,GRAND RAPIDS,MI,49548,2,1,35000,1,,1,10,3,,4,0,0,0,0,0,0,0,22-APR-13,-84.5479784854826,42.7102610658062,33,20130410,1250
7,8609150,1,GRAND RAPIDS,MI,49504,1,1,50000,1,,1,1,T3,S3,1,0,0,0,0,0,0,0,12-APR-13,-84.2471310208198,43.6580713654699,56,20130411,828
7,8609188,1,GRAND RAPIDS,MI,49518,1,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,17-APR-13,-83.0507323163174,42.4884556451374,50,20130411,530
7,8610326,2,GRAND RAPIDS,MI,49503,1,1,39600,2,,1,13,2,,8,0,0,0,0,0,0,0,15-APR-13,-85.6782097695748,42.9714972145959,41,20130411,545
7,8611286,1,GRAND RAPIDS,MI,49519,1,1,10000,3,,1,1,2,,3,0,0,0,0,0,0,0,18-APR-13,-86.3047504877293,41.8989464289864,11,20130416,540
7,8611443,2,GRAND RAPIDS,MI,49504,4,1,33000,1,,1,10,2,,4,0,0,0,0,0,0,0,18-APR-13,-85.6781857750033,42.9711656824193,41,20130412,908
7,8611462,2,GRAND RAPIDS,MI,49503,1,1,39600,2,,0,4,B2,,8,0,0,0,0,0,0,0,16-APR-13,-85.6986607732768,42.9664918977623,41,20130415,1255
7,8611656,1,GRAND RAPIDS,MI,49503,4,1,80000,3,,0,1,T2,S1,1,0,0,0,0,0,0,0,16-APR-13,-83.0402952899499,42.3345473065032,82,20130327,930
7,8611950,1,GRAND RAPIDS,MI,495034005,4,2,17963,1,,1,4,B2,,,0,0,0,0,0,0,0,17-APR-13,-85.7634297118864,42.9094943935649,41,20130408,1621
7,8612833,1,GRAND RAPIDS,MI,49548,4,1,80000,1,,1,,T2,S1,1,0,0,0,0,0,0,0,18-APR-13,-84.5315390172214,44.639757489544,20,20130327,2218
7,8612966,2,GRAND RAPIDS,MI,49548,1,1,80000,1,,1,1,3,2,3,0,0,0,0,0,0,0,18-APR-13,-83.3723655174694,42.7942506944313,63,20130331,2135
7,8613785,1,GRAND RAPIDS,MI,49512,1,1,32000,3,,0,1,2,,1,0,0,0,0,0,0,0,19-APR-13,-85.5907465528833,42.97145075119,41,20130418,1955
7,8615094,1,GRAND RAPIDS,MI,49503,4,1,24000,5,9,0,10,2,,1,0,0,0,0,0,0,0,25-APR-13,-85.6272491847613,42.9059187329391,41,20130417,1022
7,8615170,1,GRAND RAPIDS,MI,49503,1,1,30000,2,,1,13,B2,,8,0,0,0,0,0,0,0,22-APR-13,-85.6640109095416,42.8635720084803,41,20130418,2100
7,8616139,2,GRAND RAPIDS,MI,49508,1,1,80000,3,,1,1,T2,S1,1,0,0,0,0,0,0,0,23-APR-13,-85.6769664570778,42.9856729439012,41,20130419,1415
7,8618594,1,GRAND RAPIDS,MI,49546,2,1,36000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,29-APR-13,-85.6651090646364,42.7565699995503,3,20130420,300
7,8619515,2,GRAND RAPIDS,MI,49544,1,1,52000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,29-APR-13,-85.6779392502519,42.9417022103825,41,20130422,1745
7,8619537,2,GRAND RAPIDS,MI,49503,2,1,58747,1,,1,1,3,,7,0,0,0,0,0,0,0,29-APR-13,-85.6658713000684,43.0047428315452,41,20130425,950
7,8620541,3,GRAND RAPIDS,MI,49508,2,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,13-MAY-13,-85.6647307570976,42.884040608942,41,20130410,1652
7,8620895,2,GRAND RAPIDS,MI,49525,4,1,12000,2,,1,10,2,,3,0,0,0,0,0,0,0,02-MAY-13,-85.4689131143352,42.879385545909,41,20130424,2240
7,8621352,2,GRAND RAPIDS,MI,49504,1,2,90000,1,,1,1,2,2,1,0,0,0,0,0,0,0,01-MAY-13,-84.6459354217844,42.6819771456684,23,20130425,1603
7,8621959,2,GRAND RAPIDS,MI,49519,1,1,130000,3,,1,18,3,,4,0,0,0,0,0,0,0,02-MAY-13,-85.6090251174855,43.0123193232016,41,20130501,1100
7,8621998,2,GRAND RAPIDS,MI,49525,1,1,12000,3,,0,18,3,,3,0,0,0,0,0,0,0,07-MAY-13,-85.6636998334001,42.8443248765207,41,20130418,1530
7,8622051,2,GRAND RAPIDS,MI,49512,1,1,80000,1,,1,1,T2,,1,0,0,0,0,0,0,0,07-MAY-13,-85.5382391156544,42.8982586421693,41,20130430,2241
7,8622100,1,GRAND RAPIDS,MI,49503,2,1,29112,3,,0,10,3,,7,0,0,0,0,0,0,0,02-MAY-13,-85.6592133920754,42.9682064938381,41,20130501,1315
7,8622812,1,GRAND RAPIDS,MI,49548,2,1,11770,1,,1,10,2,,1,0,0,0,0,0,0,0,03-MAY-13,-85.6649258455952,42.9654105786686,41,20130424,1300
7,8624349,2,GRAND RAPIDS,MI,49503,2,1,29000,3,,1,10,2,,4,0,0,0,0,0,0,0,06-MAY-13,-85.694929587592,42.9673601841593,41,20130502,1353
7,8625024,2,GRAND RAPIDS,MI,49544-9401,2,1,72000,1,,1,1,T3,S2,8,0,0,0,0,0,0,0,09-MAY-13,-85.4045547939714,44.2566608684346,83,20130330,2205
7,8625498,2,GRAND RAPIDS,MI,49503,2,1,52350,1,,1,1,3,,8,0,0,0,0,0,0,0,07-MAY-13,-85.6793300433407,42.9564563039748,41,20130506,2235
7,8625674,1,GRAND RAPIDS,MI,49503,1,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,07-MAY-13,-86.0212190610859,42.8853393302687,70,20130506,1245
7,8626397,2,GRAND RAPIDS,MI,49503,1,1,27560,1,,0,13,T2,,8,0,0,0,0,0,0,0,08-MAY-13,-85.727179331032,42.9715876731268,41,20130507,1613
7,8627177,2,GRAND RAPIDS,MI,49504,1,1,18497,1,,0,10,2,,4,0,0,0,0,0,0,0,14-MAY-13,-85.5458855486345,42.8559378542798,41,20130501,1458
7,8627622,1,GRAND RAPIDS,MI,49544,1,1,100000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,10-MAY-13,-84.6665812237509,43.4079776608484,29,20130328,1100
7,8628038,1,GRAND RAPIDS,MI,49548,2,1,90000,1,,1,1,4,2,3,0,0,0,0,0,0,0,15-MAY-13,-87.5472216852746,46.5307766202313,52,20130509,640
7,8628128,2,GRAND RAPIDS,MI,49507,4,1,10000,1,,1,18,2,,8,0,0,0,0,0,0,0,27-JAN-14,-85.4474053369717,42.269709166807,39,20130507,935
7,8628751,2,GRAND RAPIDS,MI,49501,1,2,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,13-MAY-13,-83.7731626364307,42.2810742065636,81,20130423,1104
7,8629197,2,GRAND RAPIDS,IA,49503,1,1,39000,1,,1,4,B2,,8,0,0,0,0,0,0,0,13-MAY-13,-85.7312103080009,42.9138297030387,41,20130508,1330
7,8629715,1,GRAND RAPIDS,MI,49534,1,1,80000,1,,1,1,3,2,3,0,0,0,0,0,0,0,13-MAY-13,-85.7054683504968,44.8018211160874,45,20130508,1340
7,8629739,1,GRAND RAPIDS,MI,49512,1,2,23000,1,,1,1,2,2,2,0,0,0,0,0,0,0,13-MAY-13,-85.4642686167636,42.7117655209548,8,20130509,900
7,8630395,1,GRAND RAPIDS,MI,49503,4,1,16000,5,,0,16,B1,,8,0,0,0,0,0,0,0,21-MAY-13,-85.6875802174436,42.9662332833276,41,20130508,820
7,8631163,1,GRAND RAPIDS,MI,49503,4,1,36960,2,,1,13,2,,8,0,0,0,0,0,0,0,15-MAY-13,-85.7766693970643,42.9822976482725,41,20130514,1840
7,8631997,2,GRAND RAPIDS,MI,49548,4,1,26000,3,,1,1,2,,3,0,0,0,0,0,0,0,16-MAY-13,-85.6202402734195,42.98624452326,41,20130513,1120
7,8634003,2,GRAND RAPIDS,MI,49501,2,1,84000,1,,1,1,4,2,3,0,0,0,0,0,0,0,20-MAY-13,-85.58882519043,43.043889976425,41,20130515,900
7,8634386,1,GRAND RAPIDS,MI,49548,1,1,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,20-MAY-13,-82.4987482220871,42.7124559850949,74,20130515,1400
7,8635306,1,GRAND RAPIDS,MI,49504,4,1,64740,1,,1,10,2,,4,0,0,0,0,0,0,0,28-MAY-13,-85.6412091291647,43.1752483930189,41,20130516,1438
7,8635313,1,GRAND RAPIDS,MI,49528,4,1,80000,1,,0,1,T3,S1,6,0,0,0,0,0,0,0,03-MAR-14,,,41,20130428,1408
7,8635453,2,GRAND RAPIDS,MI,49501,1,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,28-MAY-13,-83.0887064339757,42.3535144330566,82,20130520,805
7,8635583,1,GRAND RAPIDS,MI,49548,3,1,80000,3,,1,1,2,2,1,0,0,0,0,0,0,0,21-MAY-13,-84.6691001162675,42.7123137526917,23,20130521,226
7,8636169,1,GRAND RAPIDS,MI,49512,2,1,80000,1,,1,1,T3,,8,0,0,0,0,0,0,0,22-MAY-13,-86.0223050829777,42.7895369628872,70,20130517,1755
7,8637287,1,GRAND RAPIDS,MI,49546,1,1,33000,2,,1,20,B2,,8,0,0,0,0,0,0,0,30-MAY-13,-85.5609260590199,42.9773168177313,41,20130520,1506
7,8637373,1,GRAND RAPIDS,MI,49512,1,1,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,30-MAY-13,-86.2802863353683,44.0695264282247,53,20130524,142
7,8638514,1,GRAND RAPIDS,MI,49504,1,1,40000,3,,1,6,T3,S6,2,1,0,0,0,0,0,0,27-MAY-13,-85.6910433846312,43.0193128431251,41,20130523,1130
7,8638721,2,GRAND RAPIDS,MI,49504,1,1,42000,1,,1,10,2,,1,0,0,0,0,0,0,0,04-JUN-13,-83.5314047528542,42.4971105328543,63,20130515,1130
7,8639541,2,GRAND RAPIDS,MI,49544-9401,2,1,72000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,04-JUN-13,-85.7303439621761,43.0298685706102,41,20130527,241
7,8640086,1,GRAND RAPIDS,MI,49512,1,1,80000,3,,1,5,T2,S1,1,0,0,0,0,0,0,0,29-MAY-13,-86.3365949719275,41.9475936959395,11,20130527,511
7,8640720,1,GRAND RAPIDS,MI,49519,2,2,48000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,04-JUN-13,-83.8857311127457,43.5848424108458,9,20130523,719
7,8641261,2,GRAND RAPIDS,MI,49505,2,1,15000,1,,1,1,2,,8,0,0,0,0,0,0,0,30-MAY-13,-85.6840224614262,42.9447943354232,41,20130529,857
7,8642323,1,GRAND RAPIDS,MI,49525-3415,4,1,10000,5,9,0,18,2,,3,0,0,0,0,0,0,0,27-JAN-14,-85.646885723711,43.0209020368281,41,20130522,1130
7,8642326,2,GRAND RAPIDS,MI,49508,4,1,25500,2,,1,10,2,,3,0,0,0,0,0,0,0,31-MAY-13,-85.5340930761529,42.9129449104485,41,20130523,930
7,8642334,2,GRAND RAPIDS,MI,49512,1,1,32000,3,,1,18,T2,S1,8,0,0,0,0,0,0,0,31-MAY-13,-85.5671404171542,42.9464279317628,41,20130521,1445
7,8642517,1,GRAND RAPIDS,MI,49508,4,1,80000,1,,1,1,T3,S2,8,0,0,0,0,0,0,0,31-MAY-13,-86.0268303294507,42.7833813805549,70,20130518,2130
7,8643633,1,GRAND RAPIDS,MI,40503,1,1,10000,3,,1,1,2,,1,0,0,0,0,0,0,0,03-JUN-13,-85.551192765503,43.2254415390359,41,20130531,1030
7,8643858,1,GRAND RAPIDS,MI,49512,1,1,80000,1,,1,1,T3,S4,3,0,0,0,0,0,0,0,03-JUN-13,-85.0754560970877,42.8793582949039,34,20130531,1045
7,8644244,1,GRAND RAPIDS,MI,49503,4,1,80000,2,,1,1,3,2,1,0,0,0,0,0,0,0,03-JUN-13,-86.2145557832528,43.2049454003826,61,20130530,1044
7,8644353,1,GRAND RAPIDS,MI,49588,1,1,54000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,04-JUN-13,-85.5551230811641,42.8915278007046,41,20130510,1600
7,8644391,1,GRAND RAPIDS,MI,49512,1,1,32000,3,,,18,2,,1,0,0,0,0,0,0,0,04-JUN-13,-84.4406047473692,42.7015365573153,33,20130523,1025
7,8644489,2,GRAND RAPIDS,MI,49505, ,2,0,4,,,,,,,,,0,0,0,0,0,04-JUN-13,-83.0736919637492,42.4474584882388,50,20130515,1515
7,8644945,1,GRAND RAPIDS,MI,49503,4,1,10000,2,,0,16,B1,,8,0,0,0,0,0,0,0,10-JUN-13,-85.7255711091622,42.9715650925724,41,20130601,1309
7,8644974,2,GRAND RAPIDS,MI,49502,4,1,27920,3,,1,16,2,,8,0,0,0,0,0,0,0,04-JUN-13,-85.6083479501002,42.9158599100051,41,20130603,724
7,8645444,2,GRAND RAPIDS,MI,49518,1,2,17500,1,,1,1,3,,1,0,0,0,0,0,0,0,05-JUN-13,-83.2239943791183,42.5323062134126,63,20130518,1154
7,8645918,1,GRAND RAPIDS,MI,49508,3,1,80000,1,,1,2,T2,S1,1,0,0,0,0,0,0,0,05-JUN-13,-86.307307476679,42.3040747977043,80,20130603,2245
7,8646066,2,GRAND RAPIDS,MI,49509,2,2,90000,2,,0,12,T3,,5,0,0,0,0,0,0,0,06-JUN-13,-85.7549981126618,42.9158249565391,41,20130523,1850
7,8646647,1,GRAND RAPIDS,MI,49534,2,1,80000,3,,1,4,T2,S1,8,0,0,0,0,0,0,0,06-JUN-13,-85.6397651774828,42.9733366590379,41,20130605,1650
7,8647461,2,GRAND RAPIDS,MI,49548,2,1,23000,2,,0,18,2,,7,0,0,0,0,0,0,0,12-JUN-13,-85.6509768497329,42.8262072799151,41,20130531,939
7,8647633,1,GRAND RAPIDS,MI,49508,1,1,10000,3,,0,1,3,,1,0,0,0,0,0,0,0,07-JUN-13,-85.9143199849517,43.0529370030454,70,20130604,2230
7,8648426,1,GRAND RAPIDS,MI,49548,4,1,80000,1,,1,1,3,2,1,0,0,0,0,0,0,0,10-JUN-13,-83.8429443271313,42.2892389686252,81,20130521,935
7,8650918,1,GRAND RAPIDS,MI,49534,2,1,57000,1,,0,1,5,2,3,0,0,0,0,0,0,0,17-JUN-13,-85.5459503280622,42.8544903359112,41,20130605,1459
7,8650947,2,GRAND RAPIDS,MI,49503,1,1,39600,2,,1,13,B2,,8,0,0,0,0,0,0,0,17-JUN-13,-85.5993484658376,42.9125972925659,41,20130522,1125
7,8651789,2,GRAND RAPIDS,MI,49503,1,1,50000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,13-JUN-13,-85.718602462224,42.9376778443384,41,20130612,1140
7,8653669,1,GRAND RAPIDS,MI,49508,3,1,0,3,,0,1,T2,T2,2,0,0,0,0,0,0,0,18-JUN-13,-85.6632763786371,42.7646228964191,3,20130525,34
7,8655649,2,GRAND RAPIDS,MI,49503,1,1,17963,2,,1,13,B2,,8,0,0,0,0,0,0,0,25-JUN-13,-85.6639270884393,42.955731473924,41,20130614,1435
7,8657221,1,GRAND RAPIDS,MI,49548,1,1,25000,3,,1,17,2,,1,0,0,0,0,0,0,0,21-JUN-13,-85.6377284512354,42.688481799039,3,20130618,1110
7,8657654,1,GRAND RAPIDS,MI,49503,2,1,17963,2,,1,1,B2,,8,0,0,0,0,0,0,0,21-JUN-13,-85.6672792404866,42.9559627733695,41,20130618,1326
7,8659316,1,GRAND RAPIDS,MI,49506,4,2,26000,1,,1,1,2,,1,0,0,0,0,0,0,0,25-JUN-13,-83.4177992938679,42.4109508259461,82,20130607,1227
7,8659334,1,GRAND RAPIDS,MI,49508,1,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,01-JUL-13,-86.2223631132744,42.4843211577462,3,20130614,23
7,8659966,2,GRAND RAPIDS,MI,49548,1,1,25000,3,,0,10,2,,1,0,0,0,0,0,0,0,25-JUN-13,-85.7249414947534,43.0187413373333,41,20130623,1505
7,8661484,1,GRAND RAPIDS,MI,49534,1,1,160000,1,,1,1,T3,S3,4,0,0,0,0,0,0,0,26-JUN-13,-86.112102857718,42.7911386338567,70,20130621,1206
7,8662239,1,GRAND RAPIDS,MI,49504,2,1,90000,1,,1,10,3,,3,0,0,0,0,0,0,0,27-JUN-13,-85.690625854115,42.9726565093027,41,20130624,1715
7,8662359,1,GRAND RAPIDS,MI,49508,1,1,33000,3,,1,1,2,,1,0,0,0,0,0,0,0,27-JUN-13,-85.4782092172319,43.5835517889281,54,20130608,35
7,8662633,2,GRAND RAPIDS,MI,49512,1,2,33000,2,,1,10,2,,1,0,1,0,0,0,0,0,03-JUL-13,-85.5695152748748,44.6760054203782,28,20130612,40
7,8663063,1,GRAND RAPIDS,M ,I49512-17,5,1,108000,,1,0,10,1T,2S,,1,0,0,0,0,0,0,28-JUN-13,-85.2036257765694,42.3201757985806,13,20130621,1008
7,8666638,1,GRAND RAPIDS,MI,49544-1333,1,1,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,11-JUL-13,-85.6678626360606,42.9622538102724,41,20130624,710
7,8666685,1,GRAND RAPIDS,MI,49504,1,1,10000,1,,1,10,2,,1,0,0,0,0,0,0,0,03-JUL-13,-85.6734152927512,42.9067666023831,41,20130702,1205
7,8666712,2,GRAND RAPIDS,MI,49507,1,1,56000,3,,1,1,13,,3,0,0,0,0,0,0,0,03-JUL-13,-86.4192662220127,43.9563988846955,53,20130702,1800
7,8667588,2,GRAND RAPIDS,MI,49548,1,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,11-JUL-13,-83.1060268209454,42.4613050624481,63,20130701,1030
7,8668246,1,GRAND RAPIDS,MI,49544,1,1,24000,3,,0,18,2,,8,0,0,0,0,0,0,0,16-JUL-13,-85.6702517856401,42.9632357040278,41,20130617,845
7,8668589,2,GRAND RAPIDS,MI,49506,1,2,36000,2,,1,10,2,,4,0,0,0,0,0,0,0,08-JUL-13,-85.5834166238212,42.9123997421131,41,20130620,810
7,8668649,1,GRAND RAPIDS,MI,49548,,1,,3,,,18,2,,1,0,0,0,0,0,0,0,08-JUL-13,-85.0710283922405,42.987114004434,34,20130621,1600
7,8668675,1,GRAND RAPIDS,MI,49548,1,2,13875,4,,0,16,2,,1,0,0,0,0,0,0,0,08-JUL-13,-85.5695661031941,42.9267680588977,41,20130528,1343
7,8669223,2,GRAND RAPIDS,MI,49501,4,2,,2,,,,,,1,0,0,0,0,0,0,0,09-JUL-13,-85.6347689979992,44.7604678822975,28,20130624,1130
7,8671286,2,GRAND RAPIDS,MI,49534,1,1,160000,1,,1,1,T2,,4,0,0,0,0,0,0,0,11-JUL-13,-84.546826321788,42.747401595884,33,20130711,900
7,8671435,2,GRAND RAPIDS,MI,49503,1,1,35000,2,,1,18,B2,,1,0,0,0,0,0,0,0,11-JUL-13,-85.6639883130642,42.9501132394682,41,20130706,1240
7,8671439,1,GRAND RAPIDS,MI,49503,1,1,26000,5,,1,1,2,,1,0,0,0,0,0,0,0,16-JUL-13,-85.6623867578639,42.9793933864178,41,20130708,1521
7,8671453,1,GRAND RAPIDS,MI,49503,1,1,15447,5,,1,13,B1,,8,0,0,0,0,0,0,0,16-JUL-13,-85.6678050471944,42.9609368700044,41,20130709,950
7,8673453,1,GRAND RAPIDS,MI,49544,1,1,80000,2,,1,1,T2,S1,1,0,0,0,0,0,0,0,12-JUL-13,-86.0588383688447,42.8034475668116,70,20130711,1910
7,8677340,2,GRAND RAPIDS,MI,49525, ,1,102600,,,0,13,B2,,8,8,0,0,0,0,0,0,30-DEC-13,-85.5379350107335,42.9414306490409,41,20130717,733
7,8677658,1,GRAND RAPIDS,MI,49512,1,1,26000,3,,1,10,2,,1,0,0,0,0,0,0,0,18-JUL-13,-86.1581161065595,42.8411059308765,70,20130625,1225
7,8677901,2,GRAND RAPIDS,MI,49512,4,2,26001,1,,,1,T3,S2,4,0,0,0,0,0,0,0,24-JUL-13,-85.2907059153225,42.6538860938511,8,20130621,1629
7,8677943,1,GRAND RAPIDS,MI,49548,1,1,11171,2,,,18,2,,1,0,0,0,0,0,0,0,19-JUL-13,-84.6774198509949,43.4296620854686,29,20130603,520
7,8679571,2,GRAND RAPIDS,MI,49503,1,1,15447,3,,1,4,2,,8,0,0,0,0,0,0,0,22-JUL-13,-85.6397181183842,42.9689112639329,41,20130718,811
7,8679640,1,GRAND RAPIDS,MI,49503,2,1,17963,2,,1,13,B2,,8,0,0,0,0,0,0,0,25-JUL-13,-85.6954557425984,42.9134483425442,41,20130717,1030
7,8680799,2,GRAND RAPIDS,MI,49548,1,1,24000,3,,1,18,2,,1,0,0,0,0,0,0,0,23-JUL-13,-86.1568151865601,42.7727562372094,70,20130718,1038
7,8681131,2,GRAND RAPIDS,MI,49508,1,2,24000,3,,1,16,2,,1,0,0,0,0,0,0,0,24-JUL-13,-85.6230214078095,44.7593548925381,28,20130703,1320
7,8681568,1,GRAND RAPIDS,MI,49548,2,1,17500,2,,1,10,2,,1,0,0,0,0,0,0,0,24-JUL-13,-85.7148633644145,42.8835651159882,41,20130721,2115
7,8682398,2,GRAND RAPIDS,MI,49504,2,1,54000,1,,1,10,2,,4,0,0,0,0,0,0,0,06-AUG-13,-85.6764484833333,42.9866353356608,41,20130724,1045
7,8684548,2,GRAND RAPIDS,MI,49544,2,1,54000,2,,0,10,3,,4,0,0,0,0,0,0,0,29-JUL-13,-85.6543645185288,42.9629196684374,41,20130726,1345
7,8684827,1,GRAND RAPIDS,MI,49548,4,1,66000,1,,1,1,T2,S2,2,0,0,0,0,0,0,0,29-JUL-13,-86.2055118405688,43.0085874892831,70,20130726,1535
7,8686089,1,GRAND RAPIDS,MI,49548,1,2,66000,3,,1,1,2,2,1,0,0,0,0,0,0,0,30-JUL-13,-83.8354621763175,42.5643510339569,47,20130728,502
7,8686282,2,GRAND RAPIDS,MI,49503,1,2,32000,,,,12,3,,2,0,0,0,0,0,0,0,07-AUG-13,-85.5556076360139,42.9388885944355,41,20130713,1756
7,8686697,2,GRAND RAPIDS,MI,49512,2,1,17500,1,,1,1,T3,,1,0,0,0,0,0,0,0,31-JUL-13,-85.6837058439929,42.8660731757588,41,20130729,1717
7,8687788,1,GRAND RAPIDS,MI,49501-1967,4,1,48000,1,,0,1,T3,S2,1,0,0,0,0,0,0,0,07-AUG-13,-84.7074399023381,42.2629215542498,38,20130731,1224
7,8687976,2,GRAND RAPIDS,MI,49512,1,1,16000,1,,1,1,T3,S3,1,0,0,0,0,0,0,0,07-AUG-13,-83.7263189932142,42.8005260020769,25,20130711,1154
7,8689770,1,GRAND RAPIDS,MI,49503,1,1,54600,2,,1,10,4,,4,0,0,0,0,0,0,0,13-AUG-13,-85.664972043902,42.9643060213667,41,20130803,1008
7,8690878,2,GRAND RAPIDS,MI,49546,4,1,80000,1,,0,1,T2,S1,1,0,0,0,0,0,0,0,13-AUG-13,-85.627244538572,42.9058460734083,41,20130727,1240
7,8691033,2,GRAND RAPIDS,MI,49534,1,1,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,13-AUG-13,-85.1237032355815,42.8794393665699,34,20130730,1741
7,8691780,1,GRAND RAPIDS,MI,49534,1,1,32000,2,,1,10,2,,1,0,0,0,0,0,0,0,21-AUG-13,-85.6051320240724,42.9829941326971,41,20130806,1724
7,8691962,1,GRAND RAPIDS,MI,49548,1,1,26000,5,,0,10,2,,3,0,0,0,0,0,0,0,21-AUG-13,-86.077884367736,42.8048372113549,70,20130802,1311
